"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"BG","68",6744.27095563214,371.596915078783,6708.12094868454,6092.91650721787,7523.23681463107,102.638114703125,9.05674477954586,102.147496463658,86.4264095524597,121.630853598531,895.041539098438,106.348446495313,892.055877325492,702.884079844989,1118.75703871365,4007.93915657512,60.3620724061968,4002.23461512266,3904.46149429749,4140.26737539743,44.3109246091424,1.52205445228512,44.2996614729147,41.2881277222067,47.3111952236227
"BG","69",351.649274666555,7.31926261714712,351.438701408577,337.492150824247,366.019069371023,11.2199701260835,0.77422954106902,11.2101134156321,9.71556440232356,12.7788166685187,1505.17311978,127.948681124521,1496.15827032695,1274.84005263501,1792.41730237671,299.711470280975,3.74248837974583,299.638134320826,292.39650976572,307.161094876321,8.36848567442952,0.454026202416702,8.36975538964343,7.50168478421602,9.26373855045674
"BG","70",1577.06953331623,55.7924334900545,1572.71505135258,1476.32908685378,1696.412558001,13.2587613364639,1.41478290152817,13.2568068790854,10.3982234571694,15.9473175078996,1868.04208797887,299.351035112087,1833.89020966371,1381.07862010762,2559.673545664,1347.2739274172,27.6579075639287,1344.03627737273,1301.22132917599,1406.1178855222,9.92027856039368,0.810278816037796,9.96517643670239,8.23413639840198,11.4466971902027
"BG","71",1121.51435795895,46.4444376484261,1118.94148153478,1039.97179996035,1224.97439226943,17.0599654922159,1.98176191210985,17.0588061617012,13.2346306937632,21.151431527408,1705.7523023113,296.213766979034,1672.73544375374,1231.58763321568,2415.57466660474,932.402833879425,20.9071121329492,930.597440683445,896.052766511569,977.706528391754,12.1866359231962,1.03333179902806,12.2430958196205,10.1013972396043,14.2836117895573
"BG","72",1677.15411022198,158.44213139146,1658.12336893195,1422.07584292061,2065.3969065165,24.3469829935545,5.30022640958316,23.8947659202169,15.1000291395176,36.7258782042056,827.47458667283,230.10066358467,783.578122554751,489.741262171176,1431.23981330164,1237.09534945191,51.6602219505877,1231.0159531049,1152.01914014006,1357.72950114389,14.2917634181696,1.96199947403039,14.3504039176315,10.4066238481817,18.2528878606997
"BG","73",434.4309113685,19.5206508888352,434.361145248652,396.099486945033,474.376683478274,40.2774825225052,3.7708810456673,40.2024448490966,33.5818220732348,47.7064964676481,536.838904562323,50.2410899820604,533.593299097784,444.266172648038,640.878095652586,280.168216751798,4.45286213002647,280.27182779384,270.328777692884,288.114281591724,19.4886318473263,0.997797346533061,19.48228911711,17.6365985691733,21.3865730157749
"BG","74",148.456626728626,11.1621662713096,147.679804094891,127.588988999099,171.789911649463,58.8818956171484,8.3905028593708,57.8423898835359,45.0111685561799,78.084279963621,1041.32225796936,196.544356362134,1025.09971245776,712.002580528735,1490.44563584402,99.9645881524534,2.59652802871356,100.089612465448,94.3548514909931,104.457425767446,30.280972842605,2.12259260155017,30.1688266871814,26.3916311003372,34.5065093611057
"BG","75",1139.92823593342,44.1376224202113,1138.28187458593,1062.09965138424,1228.29397916945,15.7421835591373,1.7452548781283,15.6937088219772,12.3905118479593,19.1753343125286,2249.93905103562,450.483792040585,2171.41420641836,1599.12621277241,3363.57194586599,974.060020157599,20.9925176542028,973.338145072135,935.932554408737,1017.2195895542,11.781354280284,0.971567721071322,11.7761409808231,9.79804508608516,13.6802893654774
"BG","76",1694.59212847993,38.2166250202365,1692.7878702579,1621.39257954005,1774.85173694876,27.3410724971073,1.49014849449472,27.2472842449696,24.731352600373,30.5462134903734,1479.42416153698,111.73376213006,1474.26871922418,1274.53745043318,1714.24711133114,1331.46759113147,14.4648537214627,1330.89370608433,1303.41395283332,1361.35970833071,17.8335574500007,0.636603179954599,17.8166436767806,16.652943977171,19.1809812556331
"BG","77",304.661328637075,8.83235640743618,304.746188409625,287.160049450317,322.077061177905,25.9232662389442,1.73656687649428,25.8499204345835,22.8215099648041,29.4765611897346,664.148373687693,47.0332333097347,662.921247013245,580.103684025154,761.159344832626,218.198360855102,2.78900816084352,218.159570524312,212.592572426461,223.722642036057,14.6390699214031,0.60572262613756,14.6136139487182,13.4743806032536,15.8183204749567
"BG","78",1974.16766723826,113.307020139476,1963.01495798381,1775.03531366544,2209.50123945413,45.53253850289,5.36226610384237,45.1987834028293,35.739937828246,56.0953408333888,1391.45264389563,241.933702476992,1363.61947805936,1002.97069750342,1958.88995637418,1443.51498026122,32.5841451084237,1438.85262472134,1386.40994281966,1514.62123156983,26.50040780743,1.74136557266041,26.5091033896103,22.9563369559512,29.6643574950278
"BG","79",1097.24592328316,28.6451532751249,1096.31348441559,1043.45230201032,1157.15061177234,30.1827397812885,1.82204267503734,30.048243204027,26.7305377351274,33.8607343008466,1852.97591238628,188.271033719868,1834.49709777396,1509.53432549246,2257.13938764934,873.181130875725,10.5024825735894,872.983365355886,852.924088972296,894.040846405757,20.0935398102431,0.771614185696791,20.047076656024,18.5899620573446,21.5746967998007
