"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh","Ki.boot","Ki.boot.SE","Ki.boot.median","Ki.boot.CIlow","Ki.boot.CIhigh","Rmax.boot.mean","Rmax.boot.SE","Rmax.boot.median","Rmax.boot.CIlow","Rmax.boot.CIhigh","SRmax05.boot.mean","SRmax05.boot.SE","SRmax05.boot.median","SRmax05.boot.CIlow","SRmax05.boot.CIhigh"
"AP","55",598.579305622501,24.9972983525938,597.500737784357,553.561469331653,651.749741184898,13.1574827573911,1.84028653084929,12.987914951335,9.94077578486889,17.2384574811668,7521.46357727376,7625.76151270349,5812.45375154801,2984.79247795492,20534.1246420912,546.66378071092,12.5335343597309,546.216196564957,522.640850502315,572.802926708299,11.0633943360675,1.18637284708599,10.9944317628351,8.93297580730352,13.5231510682872
"AP","56",50428.1249930685,1018.61676145224,50474.9240596791,48351.7482821271,52371.7229305917,183.093928290109,11.4263931904841,182.518841396388,162.499637864322,206.151718347702,9994990.57982168,27726.6399487998,9999961.57409779,9965529.9027069,1e+07,50000.1060299624,998.886928459996,50053.2479143791,47959.1491499579,51896.7246051278,182.170152893337,11.1602980223152,183.656489130955,162.301083418053,205.011894843857
"AP","57",48176.4379020925,987.697553114017,48194.3750817906,46205.6582110268,50120.9878692011,120.825993883589,8.04299686619316,120.584002100971,105.812483471595,137.964332232777,9989031.71046153,125334.27785878,9999806.71272809,9959510.16092462,1e+07,47843.6370656496,972.472705417332,47857.2030066935,45908.0794380059,49742.3603333366,120.877924722061,7.95263915739736,121.688019250212,107.780817050188,139.072022000242
"AP","58",44068.3316426144,744.47076201117,44046.500473455,42597.3997469219,45503.5957764371,207.528552043222,10.6903466751451,207.017076419049,188.700779386474,230.884792631152,9997907.679934,8685.90612230547,1e+07,9984301.07103015,1e+07,43670.3922996965,729.106543711976,43652.2406702916,42220.635911073,45071.7600163789,206.091041936192,10.4708545319242,204.825674436341,186.618947819777,227.584082707045
"AP","59",1199.74022094211,21.8519316485501,1198.95577739568,1161.00087505528,1241.18097027278,20.2636416351121,1.4160742857388,20.2042530854127,17.8359450357368,23.4485820318315,9919679.52694472,890423.588808413,1e+07,9997156.45495181,1e+07,1195.37484945596,19.9287399753018,1195.33525481119,1157.16268297142,1235.82014535957,20.8244281388021,1.40224211349967,21.3452522947951,18.4992186554891,24.1912859341011
"AP","60",218.585429863129,8.63668384020481,218.558248005312,202.659267800018,235.855423321273,9.25006333314481,1.25415074153614,9.23325649059556,6.98258897508767,11.7954659075331,3800.63770200857,1386.49343128405,3473.04380757673,2182.47933758235,7493.91623828848,198.155194729463,4.98122188738532,198.136220719418,188.987906436919,207.913195331537,7.67671284811198,0.848127453798751,7.66778804563264,6.03366928180929,9.391693554721
"AP","61",492.941535326505,50.6095429106965,486.839929346309,408.850142110144,600.975318151457,91.896885526175,16.4619993432929,89.4876372665809,65.7835838252353,128.444404211391,1748.6572169972,587.807802554817,1645.72813218387,931.342684930067,3217.9326021746,332.479469870523,9.74924594051041,332.862844623308,312.762677525955,350.008879094412,47.3396565662462,3.52689459099464,47.1399957502313,41.088499975263,54.6176402110203
"AP","62",103.352044321032,5.08593372069487,103.083868438927,94.0056614591865,114.132082862177,20.2059233843896,2.84268710114981,19.9281946722433,15.2307592607392,26.3253005218099,2664.33135232683,731.855581790862,2519.65554135454,1658.36543869355,4282.23995629829,87.6061042275008,2.21131513485704,87.5253901776254,83.4042196075432,92.0739012778782,14.8996150927643,1.48752699381564,14.7588762514414,12.1450905336289,18.1162389407005
"AP","63",7177.86116325065,143.632065565073,7183.31377082869,6903.38956188045,7462.50526257987,23.1410919169991,1.90201570621918,23.0979380136074,19.4672661615829,27.0162252980032,9987625.32374478,316687.403453725,1e+07,9987620.53907893,1e+07,7155.22075781126,141.558684629656,7161.03437119701,6883.58537188346,7436.29327813122,23.7531348181552,1.95456735917225,24.3200970813646,19.7600788786087,27.3601092165351
"AP","64",3439.17614143495,53.931074859181,3438.35594932508,3329.18650641707,3541.72388819182,15.8113962233651,1.09594116295405,15.7277656294482,13.7900855211951,17.9363976402894,9888936.40580462,1042360.22873171,9999991.6946176,9992379.59657735,1e+07,3427.71692926196,50.9595018412726,3428.02126202852,3320.72389143807,3522.65076641392,16.3246321807305,1.12487642910792,16.2958011479303,13.7887548174795,18.8028474783811
"AP","65",13119.2885269258,187.768901232936,13116.4772596884,12787.5632396863,13463.621596571,44.1698074136451,2.11094669012576,44.0859575843341,39.8899099701895,48.5229500681851,9887501.44583756,1041383.48850744,9999956.26714975,9982263.99859149,1e+07,13049.4128070921,179.833754468937,13060.1237399434,12702.9469549267,13366.1842872296,44.7555631732635,2.14995246558978,44.081742255923,39.8834810886922,48.2800034231537
"AP","66",48510.1301594718,796.344627680161,48540.6628173846,46993.0644539489,50042.2263563693,70.017000229572,2.25797676475282,70.0223044081836,65.7064997275408,74.6113078082573,13689.4855538021,4502.36922740197,12724.1478407279,8342.92384417674,24469.3208555696,42270.6693043082,230.780088066076,42272.8216549133,41832.8760961912,42725.3586998396,54.2856717292177,0.894949540811711,54.2819899942441,52.5827276987722,56.0756557505757
"AP","67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","68",4608.90828984119,63.612846618542,4605.4474363151,4500.60036081718,4737.43900318236,33.3820616119029,1.57083698441215,33.2611210381353,30.4691167834541,36.6595546544619,9798622.77718392,1398476.06022007,9999993.75251423,9882302.53672451,1e+07,4583.32468957807,59.5749678141873,4585.6414635715,4453.5452198419,4683.49982389902,33.9105037168075,1.5763403081863,34.6453498209035,30.9984708923873,36.4687892851615
"AP","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AP","70",6949.08161705122,117.680348947252,6950.35059422106,6742.81310808437,7172.33005192309,63.458093886005,3.59753190623112,63.3490640470827,57.1070565977325,70.7057436944283,9939006.38936539,771824.489115369,1e+07,9995112.5927875,1e+07,6907.8288257737,109.115497135486,6913.71781056004,6693.00274041549,7115.18316321878,63.9538262268286,3.56276123660325,62.8551187510601,57.8267092509753,70.3977330011873
