"Enzyme","sample","Vmax","Vmax_se","Km","Km_se","Ki","Ki_se","Rmax","SRmax","SRmax05","SRmax05highS","max_pre_decrease_S","Sinhibition","INHbetter_aov_pvalue"
"BG","67",9009.7628852455,258.576394717454,50.4081982858425,2.87906516562101,1096.67225410784,82.659778860247,6305.88008600462,235.119698110664,27.5117558545331,2010.86486836127,500,TRUE,2.90618573481387e-16
"BG","68",6717.44521346857,380.221040777642,101.937084317415,9.37899991569302,889.521396060897,110.499768265287,4005.52336730899,301.123259733293,44.2394307979005,2051.92560203283,500,TRUE,5.27236807830096e-13
"BG","69",351.795030862424,8.25205147023653,11.2202938832345,0.839042394657692,1495.78577937107,143.331921098714,299.854337051324,129.549820651772,8.36975538964343,2006.16251382995,100,TRUE,1.47873309450665e-12
"BG","70",1573.18034630762,57.720075206882,13.1666829734766,1.48435168996638,1846.73689800838,300.282070498448,1345.89257550696,155.933958044737,9.88720166020237,2461.47176990591,100,TRUE,3.40002713476171e-08
"BG","71",1119.22641990413,48.9193233847917,16.8934611824343,2.09268447565348,1683.07610432264,294.420483082206,932.399494349282,168.620819697501,12.1250494411945,2346.72953227463,100,TRUE,1.20314615062203e-07
"BG","72",1654.31926846497,161.336286261403,23.5800289772106,5.60239658313307,803.424230461145,208.022768070302,1232.145174007,137.639989230118,14.1508059734534,1340.79757666376,100,TRUE,1.34962619130679e-06
"BG","73",432.515628387231,20.4144423896276,39.9127247184233,3.81192558253405,537.499972118781,52.5586286001794,279.945399926707,146.468728482694,19.4383441040639,1104.88911407663,100,TRUE,6.63696080381339e-16
"BG","74",147.763395272775,11.9442440113211,58.2348273851626,8.94625853629957,1019.54381674221,204.830408227356,99.9759373201246,243.66566885713,30.2419336985396,1964.67644150594,500,TRUE,1.6566584714107e-08
"BG","75",1138.30280088676,45.9092105860142,15.6154916598062,1.85391417183511,2188.18784836852,418.65139959654,973.779908571777,184.850288331633,11.7206803482604,2916.07942928347,50,TRUE,1.02647272018736e-06
"BG","76",1694.57055846033,41.8634891632283,27.3324061047608,1.64262808218169,1472.51975269628,123.139458843314,1331.70457654277,200.6178154551,17.8367074647049,2258.92301826628,100,TRUE,6.40628997718832e-14
"BG","77",304.137910536671,9.21033736893951,25.8046754282629,1.8243474555917,664.357140696347,49.0753353707594,218.150537694212,130.9332669115,14.6136139487182,1174.74632752592,100,TRUE,1.93486127467844e-17
"BG","78",1962.65853838455,113.86139108515,44.9300203298194,5.44021729155113,1373.52877035793,239.102039809255,1441.30236348463,248.420360630472,26.3848807870348,2343.01248242915,100,TRUE,2.08331299387721e-08
"BG","79",1097.19165414069,30.7731954275979,30.1497468709953,2.02201492081529,1831.61210977916,193.627336079437,873.14377393894,234.994981809594,20.0705785043898,2751.64720712569,500,TRUE,1.08767530960079e-11
"BG","80",16565.6459057473,978.402842844793,211.226453911645,19.9292379547908,4725.5265302983,1642.99404359698,11642.6387331422,999.077680593611,116.004519168835,8614.49357497888,1000,FALSE,0.00257829800066337
"BG","81",8075.3772873917,802.302003624159,211.038631506995,31.294796866258,1591.29687830194,439.719396743227,4672.32593721751,579.504198016023,87.9195787969104,3821.51490350392,500,TRUE,1.55809642565968e-05
"BG","82",3735.8596389457,74.7213613962896,90.1568509180879,3.27016211998627,3165.57543097188,301.447299527571,2793.11861102725,534.226835904088,54.389730868123,5252.11667896527,500,TRUE,9.75751568231799e-12
"BG","83",7264.51066869212,200.321356562627,51.1391676314136,2.98124367009585,3721.76362493542,585.70963585453,5884.86146845026,436.265852319512,35.0792824547342,5435.28119925167,500,TRUE,1.2755876441351e-07
"BG","84",101.401164144865,12.7644978961322,42.6069472330901,10.7205068895002,579.767956839616,152.524888189476,65.7518554149969,157.169153285567,20.8112770227113,1188.74820482517,500,TRUE,3.1626695076014e-08
"BG","85",818.96542477332,35.5854139459963,50.8530907062673,4.58001438977422,2320.20968118727,409.703846770663,631.873448813708,343.496482332754,32.2231923620485,3665.25060290604,500,TRUE,1.58944090440506e-07
"BG","86",359.806267749691,33.7792201851208,89.1539289884155,13.5828063767761,515.293142175847,86.6679518554737,196.411125204238,214.337136786332,34.3402433375042,1338.49307650585,500,TRUE,1.382935526588e-12
"BG","87",290.451766527515,15.5660654109837,25.938831943497,3.37557110886761,1119.63041486903,178.815104964417,222.668003548897,170.416857059727,16.2764374929533,1786.07173113179,100,TRUE,2.04088899947214e-09
"BG","88",1328.59613228302,66.3978208820053,44.3452579604178,4.38479351897102,588.228546169194,61.2272274221572,857.636421423056,161.508967613425,21.5151460007083,1213.50491794362,100,TRUE,3.2624562909809e-15
"BG","89",780.204314671329,16.5259474280683,7.66022724894476,0.600764505724092,2279.48730098315,267.428358455458,699.145574946836,132.141555676534,6.23770519845227,2802.71870911302,100,TRUE,5.28207118120387e-10
"BG","90",589.051702711743,19.2680144055697,26.4905471343674,2.18330676322861,2375.67472711168,352.837284089925,486.339603101,250.864352458609,18.7414412727854,3361.00884130083,500,TRUE,1.84425733306476e-08
"BG","91",492.745797988221,27.3522997447161,24.1983147757541,3.23096370020835,755.272741874463,108.26737418334,362.849410574623,135.189968375709,14.2639680604433,1281.81650331932,100,TRUE,3.12375104087381e-11
"BG","92",15213.5285301771,737.293993056882,104.803847958847,8.63047077662618,1847.89073910085,291.237989386396,10305.1749932467,440.075061853414,54.5307532389619,3557.11828863785,500,TRUE,6.55205299900135e-09
"BG","93",11817.1340138841,390.746270565041,83.7699885120984,5.13266248304071,3473.59118124409,590.272032254322,9016.66482995202,539.428116942883,52.1679156999467,5583.47668483936,500,TRUE,2.99311569266096e-07
"BG","94",33192.7340918402,1703.67552531462,132.772476569204,10.5764461408199,1046.99608731065,124.685057487866,19385.8376822757,372.843483878291,56.0066919477141,2484.77313421111,500,TRUE,6.84075260020988e-13
"BG","95",19826.1483961549,763.2745792763,90.4034225529471,6.16156721534679,2080.8404496208,284.89337796781,13992.8971433405,433.722374834794,49.9698145624245,3770.07836233636,500,TRUE,1.01834261839557e-09
"BG","96",28160.1417845458,964.164368743628,110.717002869475,6.23816299648705,1382.73801365958,129.080885904084,17982.9472622714,391.270505694052,52.9050628761234,2896.83145886096,500,TRUE,5.5723834924485e-14
"BG","97",15619.0392070182,339.664706152457,89.7465321972264,3.45063473277468,1980.10496517555,148.413554197217,10954.661659287,421.553737987241,49.158081657478,3617.9789806915,500,TRUE,8.47755299818805e-15
"BG","98",27302.4628590544,549.915736706237,109.795350216709,3.71067457113038,1778.09719167922,113.245036643081,18238.2877747998,441.844773511883,55.9873315371092,3491.96951234141,500,TRUE,1.53277358054535e-16
"BG","99",8566.71723845971,641.397585726071,38.1447385335496,5.62913896067858,361.635489094918,51.8501405612712,5193.36994332237,117.449951792148,16.9379768461124,815.585319095941,100,TRUE,6.9456551140716e-14
"BG","100",922.383035420261,28.6599465570855,24.1650470381124,1.83242440391313,898.243482103401,76.8422492856073,694.544627551261,147.329888334671,14.7491967419747,1473.45800121729,100,TRUE,5.39908703584921e-15
"BG","101",1465.02458439619,39.0431294510209,29.2392913886916,1.82892020242505,1151.57514207901,90.4897643240392,1110.97037955339,183.497251029061,18.0395837345302,1868.16749495161,100,TRUE,2.63033932691566e-15
"BG","102",798.966894875189,31.7134145301969,41.1090339840858,3.61620736991327,2568.29590751289,456.283898947567,637.626694429681,324.931013821605,27.4919129606038,3843.69613910923,500,TRUE,3.33943606546587e-07
"BG","103",7839.1475910718,542.727061270361,169.011541360284,17.3050610186455,993.803272273523,152.685738946762,4295.94189989915,409.834384667565,65.4161094038838,2571.6176279937,500,TRUE,5.56840456406595e-11
"BG","104",22868.6379977433,1034.03166796399,131.286908061671,9.22586028531832,1035.20976786065,108.099881924407,13355.974855178,368.659042500879,55.3781259962317,2456.88639898345,500,TRUE,4.72804760998495e-14
"BG","105",20054.484395365,675.324881482261,117.637869128309,6.34776633005165,1148.28225886385,94.9311322158883,12227.2533486841,367.534322330017,52.6729356834598,2566.8853760066,500,TRUE,1.14591455951681e-15
"BG","106",22444.0794733694,1555.59950178198,140.078724880395,15.0290310528866,1157.41682571794,194.907194967118,13235.2636549038,402.653043080124,59.88049555557,2711.59337129604,500,TRUE,9.82448510927426e-10
"BG","107",17013.0321770961,2183.76520898387,97.1333550329077,21.1712770530703,1419.7638842482,510.209631981399,11169.8142908629,371.357549312762,48.2813095416132,2856.98989045128,500,TRUE,0.000211673644971106
