"Enzyme","sample","Vmax.boot","Vmax.boot.SE","Vmax.boot.median","Vmax.boot.CIlow","Vmax.boot.CIhigh","Km.boot","Km.boot.SE","Km.boot.median","Km.boot.CIlow","Km.boot.CIhigh"
"AP","73",1444.61107192202,18.2306892424586,1444.23073296106,1408.8451475121,1478.80653527479,14.377056810852,0.81445042449758,14.3647393750164,12.8450796573014,16.0272838979385
"AP","74",246.854574186263,7.95135637258865,247.033929263304,231.974208772163,262.865313692647,96.4438511538392,10.4902252817191,96.0766812174415,77.1756660515051,118.252760278765
"AP","75",6116.31558528422,152.714474087879,6115.7740790531,5823.97157682176,6411.014674701,10.2433582792321,1.25025731851466,10.2233605046077,7.99996282765242,12.9169344273251
"AP","76",2180.84816121857,37.1192144951525,2179.85224946132,2112.21891396438,2250.83627026003,11.554413392463,0.89379966370028,11.5291198704048,9.88050386427796,13.3805357459043
"AP","77",142.718775052007,8.28533424187364,142.382079673591,126.45090641017,159.560963932895,14.3220934396452,3.70400632468192,14.0213752611004,8.07228109274172,22.7120061669516
"AP","78",1506.25612445315,20.86740174249,1505.46658818811,1466.72469290023,1547.25106450155,15.6480299682426,1.00136201079048,15.6131322740612,13.7934385648126,17.7115011949722
"AP","79",1891.36048892807,35.2017381479292,1891.24554658537,1825.68999004394,1961.47581994886,13.3834453138159,1.13386718796951,13.3231769490156,11.2786810901163,15.7258589236304
"AP","80",17525.3457341268,433.901255048522,17514.8689766955,16688.1442294308,18372.8788941133,63.6244767048132,5.62557997344189,63.3529148197832,53.6295867375681,75.8695604866042
"AP","81",5880.73315535233,180.576141977517,5877.43104824886,5530.08328325877,6240.80654979388,82.5250987840203,8.98237439948569,81.841344748365,66.8078082459232,101.855863756441
"AP","82",5879.9138647463,196.008799560617,5872.81130230195,5526.45275017682,6274.81211941698,108.628345048331,11.7693485019831,107.846882129448,87.9236850998238,133.655124400168
"AP","83",5276.92738310197,142.236131121888,5279.68860977575,4993.65565608781,5554.47278393616,132.413071575345,11.8404545511881,132.113184597517,110.028216911763,156.754571489246
"AP","84",235.02109006105,10.5447942017218,235.826898080342,212.966635062503,253.589775639346,3.33553180547904,1.03229785017338,3.26084709088354,1.61600980901147,5.41273071305133
"AP","85",325.992912125275,7.86756286521789,326.158860736417,311.126196734948,341.220837180043,19.2841789638483,2.05257289881157,19.0806607788693,15.6978752482321,23.9230182821167
"AP","86",1653.20611346379,32.2527576023184,1650.05398576833,1594.5919460257,1724.12259069474,75.6429692252001,5.00641248659562,75.5002287429196,65.7612710077301,85.2833797636332
"AP","87",433.234044170725,17.4717682891297,432.107536996446,400.681531002658,470.855484443842,39.2511916063246,6.18732935207953,39.1070349511064,28.1386664528743,51.9664952916129
"AP","88",698.530060607347,40.7639604072716,699.425129673516,608.588916720028,773.62457551444,15.8088487160188,4.25901125185843,15.2220370136872,9.29661997962984,26.2390479314807
"AP","89",592.154811271254,19.5740939042618,593.213755391114,551.514198503069,626.888132808781,11.2668079037951,1.84339406416435,11.1424164656472,8.01637497312951,15.4715485550665
"AP","90",1438.27419275927,34.0138886889899,1439.53866946935,1364.59553697552,1501.18577883167,20.393168965066,2.05508253067823,20.2390389216767,16.7699036420429,24.7084164132111
"AP","91",5712.02249439347,91.1919747382698,5709.0316215384,5544.57815502477,5897.31342362564,36.4851039537513,2.1578858227693,36.4399349902364,32.4645814351895,40.9163895234041
"AP","92",8223.71326825256,144.522608533995,8226.30725267294,7937.93571922583,8496.0003042578,64.7419484004979,3.99739079419103,64.7559514823745,56.673007611126,72.2639977777901
"AP","93",8608.54646424022,126.989790943518,8596.17228002254,8387.4640374065,8879.77948976609,96.6670571424467,4.87587711641114,96.7332026776366,86.0152642006234,106.024677881608
"AP","94",14046.4518029015,115.553927584102,14048.9391395743,13826.000179276,14274.9693138929,98.4045910675199,2.75379453117265,98.4244878600102,92.8220426740469,103.592774542004
"AP","95",14411.1725398087,231.004823283873,14414.8450478185,13969.4152816175,14853.1098676849,96.8664917526845,5.14729612957197,96.6439396778086,86.5594963082325,107.387250468539
"AP","96",14420.6932113157,137.610863278107,14420.3905506819,14143.9080571593,14686.8694282184,54.1118048018102,1.83236722587222,54.0575763352993,50.5393877007105,58.0794896654573
"AP","97",10842.3433372196,133.971467104238,10849.7467602059,10561.7526692824,11088.9829039896,110.285526159651,4.4004785950929,110.039140189237,102.594209091553,119.822551115237
"AP","98",14896.7306390551,137.113442926555,14899.4033078504,14625.6788992414,15151.0786804268,92.9921554152493,2.84693130001228,92.9800297029727,87.6810556585354,98.467728328344
"AP","99",3105.25923903255,59.9053975823438,3104.91983358971,2991.65724545585,3217.46184385501,32.4975650121241,2.38391102723248,32.4379523214641,27.8240728351673,37.4277683839054
"AP","100",1852.67316677127,42.2456875228218,1852.72646169491,1773.59323430982,1938.56973393556,39.2126850635329,3.35586407467405,39.1733421635272,32.9525619200132,46.1342024144721
"AP","101",1436.35775695884,31.9829292960186,1435.44020473732,1378.43333333616,1503.00926506771,38.4070343493555,3.17088627931666,38.3267304659443,32.2936259229761,44.8853266718803
"AP","102",392.253600119515,11.3661636796927,392.24033038034,370.90018803477,415.466944138411,65.9880222338196,6.56645754191019,65.7903476418869,53.8384655653706,79.282691066352
"AP","103",2438.95876029759,46.8704487007944,2440.94096278318,2342.48276395127,2520.49942304321,44.6055200295007,3.09959712240043,44.491232089643,39.0722606814035,51.3318423886001
"AP","104",12749.5799780012,180.768479968012,12743.8833436206,12409.2933766559,13134.6885263293,96.0464200080042,4.62031706980485,95.8460191430205,86.8249368842084,105.455375824694
"AP","105",11070.0057369427,125.395640461196,11081.3989527618,10796.9045672513,11297.1523920581,90.3275971890551,3.36518142997616,89.986686905841,84.2439535004564,97.3535908975761
"AP","106",10182.3424324483,93.1075406584106,10177.0243611493,10012.6114968593,10372.2079525223,52.9145433001491,1.75915299451032,52.9320156445818,49.3816678513479,56.6327014897705
"AP","107",10323.6069424343,131.462851632353,10304.6720247477,10109.9749155143,10605.6053811074,64.7797694077717,2.78013914327497,64.9438016177857,58.8708710828567,70.2307773122147
"AP","108",493.880171022337,17.2890691129017,492.620029081334,461.431414589918,529.722197701422,70.8067301246476,8.71517888931748,70.3398281659405,54.5527767767867,89.4150728306951
"AP","109",307.119057049419,8.61563168923704,307.281414886414,290.048921247764,322.929819043832,36.8765778478091,3.93083473303057,36.6537465314364,29.6627501423412,44.783473487095
