"Enzyme","sample","RMSE","RMSEp1","RMSEp2","MAPE","MAPEp1","MAPEp2","biasPERCENT","biasPERCENTp1","biasPERCENTp2","biasMEANRES","biasMEANRESp1","biasMEANRESp2","Rsquared","PRSEmax","PRSE_Vmax","PRSE_Km","RMSEp1pdS","MAPEp1pdS","biasPERCENTp1pdS","biasMEANRESp1pdS","Sinhibition","INHbetter_aov_pvalue"
"AP","43",145.478360778579,113.621963086306,265.872095584024,6.13681516926694,5.89872079946803,7.56538138806038,-0.936823436541727,-2.14178328013661,6.29293562502755,0.716990196220782,-26.6624358701058,192.372972660507,0.988127873811076,7.86249395381056,2.34208134475623,7.86249395381056,54.4765940965084,7.14106730240282,-4.87215663965212,-9.80465139400839,TRUE,1.56071919552878e-05
"AP","44",58.855410458121,59.8851736392238,52.2523803338892,5.73986436410138,6.32847855296372,2.20817923092734,-3.29843549686032,-4.21620461815826,2.20817923092734,-9.01965654173901,-17.7483331005464,52.0810793699131,0.996137102015875,4.07666437290509,1.07795191732944,4.07666437290509,55.6240568744061,6.8879919134084,-4.61820279954748,-12.7678150822912,TRUE,0.388599721622322
"AP","45",237.489788354062,237.489788354062,NA,8.63772571002042,8.63772571002042,NA,-5.76030359553841,-5.76030359553841,NA,-38.6720732536061,-38.6720732536061,NA,0.995528784582241,4.843933011018,1.43297018691838,4.843933011018,237.489788354062,8.63772571002042,-5.76030359553841,-38.6720732536061,FALSE,1
"AP","46",720.261216084601,720.261216084601,NA,12.373633899083,12.373633899083,NA,-9.27729808723561,-9.27729808723561,NA,-172.537236022908,-172.537236022908,NA,0.99438063849916,5.92771739741337,1.79928480699032,5.92771739741337,720.261216084601,12.373633899083,-9.27729808723561,-172.537236022908,FALSE,1
"AP","47",576.747501343648,576.747501343648,NA,3.8338997270522,3.8338997270522,NA,-2.05238670002846,-2.05238670002846,NA,-30.6080587141022,-30.6080587141022,NA,0.997822311206071,3.44193412642815,1.0379252944404,3.44193412642815,576.747501343648,3.8338997270522,-2.05238670002846,-30.6080587141022,FALSE,0.0209371234324773
"AP","48",600.345551711564,600.345551711564,NA,14.0639722120993,14.0639722120993,NA,-10.030831775233,-10.030831775233,NA,-164.971645961898,-164.971645961898,NA,0.990349588092621,7.23364730557888,2.08054148636801,7.23364730557888,600.345551711564,14.0639722120993,-10.030831775233,-164.971645961898,FALSE,1
"AP","49",1096.92294358274,1096.92294358274,NA,10.1098498769077,10.1098498769077,NA,-5.72566037147137,-5.72566037147137,NA,-99.9948163176406,-99.9948163176406,NA,0.988204210879225,8.07542071866418,2.44049751555775,8.07542071866418,1096.92294358274,10.1098498769077,-5.72566037147137,-99.9948163176406,FALSE,0.122519169777451
"AP","50",352.25374010209,352.25374010209,NA,4.31613990946987,4.31613990946987,NA,-2.88463436051405,-2.88463436051405,NA,-35.9557149060131,-35.9557149060131,NA,0.998251082484486,3.07045900092362,0.920992424313762,3.07045900092362,352.25374010209,4.31613990946987,-2.88463436051405,-35.9557149060131,FALSE,0.0718335039996526
"AP","51",255.889852676054,255.889852676054,NA,7.66930505705155,7.66930505705155,NA,-5.4173618708614,-5.4173618708614,NA,-55.0054133829768,-55.0054133829768,NA,0.997238396761423,3.76547385725556,1.08578482270204,3.76547385725556,255.889852676054,7.66930505705155,-5.4173618708614,-55.0054133829768,FALSE,1
"AP","52",230.479869868052,230.479869868052,NA,4.37051571916874,4.37051571916874,NA,-2.5434736611457,-2.5434736611457,NA,-28.1602306603781,-28.1602306603781,NA,0.998530473562757,2.63872878223477,0.760347787629954,2.63872878223477,230.479869868052,4.37051571916874,-2.5434736611457,-28.1602306603781,FALSE,0.65799310262077
"AP","53",213.346256827533,213.346256827533,NA,5.93940653129266,5.93940653129266,NA,-3.96443274386261,-3.96443274386261,NA,-23.9302736908369,-23.9302736908369,NA,0.997331097450211,3.90019765379234,1.18369823679336,3.90019765379234,213.346256827533,5.93940653129266,-3.96443274386261,-23.9302736908369,FALSE,0.447014157626262
"AP","54",323.8553205432,323.8553205432,NA,5.47808915164994,5.47808915164994,NA,-3.78605414993155,-3.78605414993155,NA,-62.2147417604278,-62.2147417604278,NA,0.998334890862904,2.86827917372665,0.82053157467702,2.86827917372665,323.8553205432,5.47808915164994,-3.78605414993155,-62.2147417604278,FALSE,1
"AP","55",40.6767528509041,35.2032051088272,64.3940498637087,8.25016669708217,7.36411426022082,13.5664813182502,-0.2821606962508,-2.59026769866764,13.5664813182502,-0.972881701291483,-10.2760689383221,64.1494289579228,0.956190807894185,12.950184146855,2.63454765728751,12.950184146855,28.6929830675169,7.62152686085181,-2.0105949341145,-2.65386378599589,TRUE,0.0207896137073222
"AP","56",1356.54848590165,1356.54848590165,NA,18.0275710995204,18.0275710995204,NA,-14.7528407945245,-14.7528407945245,NA,-455.293815039715,-455.293815039715,NA,0.994649972571563,7.0402596783123,2.27484708132361,7.0402596783123,1356.54848590165,18.0275710995204,-14.7528407945245,-455.293815039715,FALSE,1
"AP","57",1610.39320035877,1610.39320035877,NA,16.1350285723537,16.1350285723537,NA,-12.3116468188655,-12.3116468188655,NA,-465.392376628524,-465.392376628524,NA,0.992138804834979,7.28450953388235,2.22064824879518,7.28450953388235,1610.39320035877,16.1350285723537,-12.3116468188655,-465.392376628524,FALSE,1
"AP","58",894.350070604715,894.350070604715,NA,16.2113750932246,16.2113750932246,NA,-13.8048079698625,-13.8048079698625,NA,-318.357660773809,-318.357660773809,NA,0.996952800772814,5.67941749435399,1.88152567000548,5.67941749435399,894.350070604715,16.2113750932246,-13.8048079698625,-318.357660773809,FALSE,1
"AP","59",51.346192250818,53.4281732166807,36.4362738349556,7.49267131823487,8.26588797322196,2.85337138831233,-2.9456678432168,-3.4377470288579,0.00680727062979889,-6.27466026319413,-7.02479586540582,-1.02371104771229,0.986601004547207,7.26357909777024,1.72210479938755,7.26357909777024,53.4267795103238,8.24722340221977,-3.43199310776079,-7.12662524675703,TRUE,1
"AP","60",17.9926282540742,12.9444612462338,35.5075800174225,8.6724025867478,6.37823721361583,22.4373948255396,1.47076263960752,-2.02367605804782,22.4373948255396,0.0672326666651646,-4.81086437611742,34.2139119661432,0.930849625957689,17.3029542080453,3.07474589268984,17.3029542080453,8.60763247720498,5.45128639203705,-0.189004533630324,-0.293523368578179,TRUE,0.000547910946748875
